pair_mode,label,ref_row_id,cand_row_id,ref_cve,cand_cve,ref_cwe,cand_cwe,language,coverage,risk_score,kg_consistency_score,exact_cve_provenance,exact_commit_provenance,cwe_match,kg_ref_available,vscore_ref_available,risk_only,coverage_only,kg_consistency,coverage_plus_kg,qgdca_no_kg,qgdca_full
cross_cwe_different_cve,0,11274,23961,CVE-2016-9559,CVE-2010-2955,CWE-476,CWE-193,C,0.047619047619047616,0.741464,0.2,False,False,False,True,True,0.741464,0.047619047619047616,0.2,0.09333333333333332,-inf,-inf
true_pair,1,1992,1992,CVE-2012-0853,CVE-2012-0853,CWE-20,CWE-20,C,1.0,0.7673719999999999,0.5499999999999999,True,True,True,True,True,0.7673719999999999,1.0,0.5499999999999999,0.865,0.9534744,0.8526057999999999
same_cwe_different_cve,0,1992,27120,CVE-2012-0853,CVE-2023-27599,CWE-20,CWE-20,C,0.02702702702702703,0.7673719999999999,0.7,False,False,True,True,True,0.7673719999999999,0.02702702702702703,0.7,0.2289189189189189,-inf,-inf
cross_cwe_different_cve,0,1992,28904,CVE-2012-0853,CVE-2008-1897,CWE-20,CWE-287,C,0.05405405405405406,0.7673719999999999,0.2,False,False,False,True,True,0.7673719999999999,0.05405405405405406,0.2,0.09783783783783784,-inf,-inf
true_pair,1,24573,24573,CVE-2016-3067,CVE-2016-3067,CWE-264,CWE-264,C++,0.8636363636363636,0.9024720000000002,0.5499999999999999,True,True,True,True,True,0.9024720000000002,0.8636363636363636,0.5499999999999999,0.7695454545454545,0.871403490909091,0.7910526181818182
same_cwe_different_cve,0,24573,4403,CVE-2016-3067,CVE-2014-3172,CWE-264,CWE-264,C++,0.045454545454545456,0.9024720000000002,0.5499999999999999,False,False,True,True,True,0.9024720000000002,0.045454545454545456,0.5499999999999999,0.19681818181818178,-inf,-inf
cross_cwe_different_cve,0,24573,11195,CVE-2016-3067,CVE-2017-5967,CWE-264,CWE-200,C++,0.045454545454545456,0.9024720000000002,0.2,False,False,False,True,True,0.9024720000000002,0.045454545454545456,0.2,0.09181818181818181,-inf,-inf
true_pair,1,26516,26516,CVE-2021-28167,CVE-2021-28167,CWE-909,CWE-909,C,0.8333333333333334,0.6358600000000001,0.9,True,True,True,True,True,0.6358600000000001,0.8333333333333334,0.9,0.8533333333333334,0.7938386666666668,0.820379
same_cwe_different_cve,0,26516,27832,CVE-2021-28167,CVE-2019-19553,CWE-909,CWE-909,C,0.08333333333333333,0.6358600000000001,0.75,False,False,True,True,True,0.6358600000000001,0.08333333333333333,0.75,0.2833333333333333,-inf,-inf
cross_cwe_different_cve,0,26516,12174,CVE-2021-28167,CVE-2023-31436,CWE-909,CWE-787,C,0.08333333333333333,0.6358600000000001,0.5499999999999999,False,False,False,True,True,0.6358600000000001,0.08333333333333333,0.5499999999999999,0.2233333333333333,-inf,-inf
true_pair,1,12070,12070,CVE-2020-23258,CVE-2020-23258,CWE-787,CWE-787,C,0.9900990099009901,0.6827719999999999,0.9,True,True,True,True,True,0.6827719999999999,0.9900990099009901,0.9,0.963069306930693,0.9286336079207921,0.921475205940594
same_cwe_different_cve,0,12070,21863,CVE-2020-23258,CVE-2022-0891,CWE-787,CWE-787,C,0.019801980198019802,0.6827719999999999,0.75,False,False,True,True,True,0.6827719999999999,0.019801980198019802,0.75,0.23886138613861385,-inf,-inf
cross_cwe_different_cve,0,12070,5869,CVE-2020-23258,CVE-2017-17853,CWE-787,CWE-119,C,0.0297029702970297,0.6827719999999999,0.4,False,False,False,True,True,0.6827719999999999,0.0297029702970297,0.4,0.14079207920792078,-inf,-inf
true_pair,1,5102,5102,CVE-2015-1267,CVE-2015-1267,CWE-254,CWE-254,C++,1.0,0.582888,0.5499999999999999,True,True,True,True,True,0.582888,1.0,0.5499999999999999,0.865,0.9165776000000001,0.8249331999999999
same_cwe_different_cve,0,5102,7566,CVE-2015-1267,CVE-2016-5155,CWE-254,CWE-254,C++,0.18181818181818182,0.582888,0.5499999999999999,False,False,True,True,True,0.582888,0.18181818181818182,0.5499999999999999,0.29227272727272724,-inf,-inf
cross_cwe_different_cve,0,5102,14867,CVE-2015-1267,CVE-2020-28915,CWE-254,CWE-125,C++,0.09090909090909091,0.582888,0.2,False,False,False,True,True,0.582888,0.09090909090909091,0.2,0.12363636363636363,-inf,-inf
true_pair,1,12252,12252,CVE-2023-31626,CVE-2023-31626,CWE-89,CWE-89,C,1.0,0.670376,0.9,True,True,True,True,True,0.670376,1.0,0.9,0.97,0.9340752000000001,0.9255564
same_cwe_different_cve,0,12252,12250,CVE-2023-31626,CVE-2023-31622,CWE-89,CWE-89,C,0.0641025641025641,0.670376,0.9,False,False,True,True,True,0.670376,0.0641025641025641,0.9,0.3148717948717949,-inf,-inf
cross_cwe_different_cve,0,12252,8319,CVE-2023-31626,CVE-2015-8725,CWE-89,CWE-20,C,0.01282051282051282,0.670376,0.4,False,False,False,True,True,0.670376,0.01282051282051282,0.4,0.12897435897435897,-inf,-inf
true_pair,1,24109,24109,CVE-2010-2640,CVE-2010-2640,CWE-119,CWE-119,C,1.0,0.820084,0.6499999999999999,True,True,True,True,True,0.820084,1.0,0.6499999999999999,0.8949999999999999,0.9640168,0.8855126
same_cwe_different_cve,0,24109,20163,CVE-2010-2640,CVE-2014-9652,CWE-119,CWE-119,C,0.028846153846153848,0.820084,0.6499999999999999,False,False,True,True,True,0.820084,0.028846153846153848,0.6499999999999999,0.21519230769230768,-inf,-inf
cross_cwe_different_cve,0,24109,21374,CVE-2010-2640,CVE-2022-47940,CWE-119,CWE-125,C,0.057692307692307696,0.820084,0.44999999999999996,False,False,False,True,True,0.820084,0.057692307692307696,0.44999999999999996,0.17538461538461536,-inf,-inf
true_pair,1,30953,30953,CVE-2018-11359,CVE-2018-11359,CWE-476,CWE-476,C,1.0,0.7896799999999999,0.5499999999999999,True,True,True,True,True,0.7896799999999999,1.0,0.5499999999999999,0.865,0.957936,0.8559519999999999
same_cwe_different_cve,0,30953,14979,CVE-2018-11359,CVE-2020-35668,CWE-476,CWE-476,C,0.16666666666666666,0.7896799999999999,0.5499999999999999,False,False,True,True,True,0.7896799999999999,0.16666666666666666,0.5499999999999999,0.2816666666666666,-inf,-inf
cross_cwe_different_cve,0,30953,18820,CVE-2018-11359,CVE-2023-3022,CWE-476,CWE-843,C,0.16666666666666666,0.7896799999999999,0.35,False,False,False,True,True,0.7896799999999999,0.16666666666666666,0.35,0.22166666666666665,-inf,-inf
true_pair,1,4721,4721,CVE-2019-10873,CVE-2019-10873,CWE-476,CWE-476,C++,1.0,0.7245600000000001,0.5499999999999999,True,True,True,True,True,0.7245600000000001,1.0,0.5499999999999999,0.865,0.9449120000000001,0.8461839999999999
same_cwe_different_cve,0,4721,9710,CVE-2019-10873,CVE-2017-10917,CWE-476,CWE-476,C++,0.029411764705882353,0.7245600000000001,0.5499999999999999,False,False,True,True,True,0.7245600000000001,0.029411764705882353,0.5499999999999999,0.18558823529411764,-inf,-inf
cross_cwe_different_cve,0,4721,270,CVE-2019-10873,CVE-2018-20845,CWE-476,CWE-369,C++,0.029411764705882353,0.7245600000000001,0.2,False,False,False,True,True,0.7245600000000001,0.029411764705882353,0.2,0.08058823529411764,-inf,-inf
true_pair,1,6365,6365,CVE-2023-25012,CVE-2023-25012,CWE-416,CWE-416,C,0.9722222222222222,0.4847,0.9,True,True,True,True,True,0.4847,0.9722222222222222,0.9,0.9505555555555555,0.8747177777777778,0.8810383333333333
same_cwe_different_cve,0,6365,26283,CVE-2023-25012,CVE-2023-1192,CWE-416,CWE-416,C,0.05555555555555555,0.4847,0.9,False,False,True,True,True,0.4847,0.05555555555555555,0.9,0.3088888888888889,-inf,-inf
cross_cwe_different_cve,0,6365,30351,CVE-2023-25012,CVE-2020-1917,CWE-416,CWE-787,C,0.027777777777777776,0.4847,0.4,False,False,False,True,True,0.4847,0.027777777777777776,0.4,0.13944444444444443,-inf,-inf
true_pair,1,14009,14009,CVE-2009-4031,CVE-2009-4031,CWE-20,CWE-20,C,1.0,0.812416,0.5499999999999999,True,True,True,True,True,0.812416,1.0,0.5499999999999999,0.865,0.9624832000000001,0.8593624
same_cwe_different_cve,0,14009,8926,CVE-2009-4031,CVE-2011-1016,CWE-20,CWE-20,C,0.06976744186046512,0.812416,0.5499999999999999,False,False,True,True,True,0.812416,0.06976744186046512,0.5499999999999999,0.21383720930232555,-inf,-inf
cross_cwe_different_cve,0,14009,7257,CVE-2009-4031,CVE-2016-1708,CWE-20,CWE-416,C,0.007751937984496124,0.812416,0.2,False,False,False,True,True,0.812416,0.007751937984496124,0.2,0.06542635658914728,-inf,-inf
true_pair,1,27662,27662,CVE-2019-18806,CVE-2019-18806,CWE-401,CWE-401,C,1.0,0.436012,0.5499999999999999,True,True,True,True,True,0.436012,1.0,0.5499999999999999,0.865,0.8872024000000001,0.8029017999999999
same_cwe_different_cve,0,27662,27716,CVE-2019-18806,CVE-2019-19055,CWE-401,CWE-401,C,0.0847457627118644,0.436012,0.5499999999999999,False,False,True,True,True,0.436012,0.0847457627118644,0.5499999999999999,0.22432203389830507,-inf,-inf
cross_cwe_different_cve,0,27662,27840,CVE-2019-18806,CVE-2019-19624,CWE-401,CWE-125,C,0.05084745762711865,0.436012,0.2,False,False,False,True,True,0.436012,0.05084745762711865,0.2,0.09559322033898304,-inf,-inf
true_pair,1,19414,19414,CVE-2015-8879,CVE-2015-8879,CWE-20,CWE-20,C,1.0,0.799404,0.5499999999999999,True,True,True,True,True,0.799404,1.0,0.5499999999999999,0.865,0.9598808000000001,0.8574105999999999
same_cwe_different_cve,0,19414,20172,CVE-2015-8879,CVE-2015-2752,CWE-20,CWE-20,C,0.031914893617021274,0.799404,0.5499999999999999,False,False,True,True,True,0.799404,0.031914893617021274,0.5499999999999999,0.18734042553191488,-inf,-inf
cross_cwe_different_cve,0,19414,19201,CVE-2015-8879,CVE-2016-2069,CWE-20,CWE-362,C,0.02127659574468085,0.799404,0.2,False,False,False,True,True,0.799404,0.02127659574468085,0.2,0.07489361702127659,-inf,-inf
true_pair,1,19964,19964,CVE-2019-11221,CVE-2019-11221,CWE-787,CWE-787,C,0.9655172413793104,0.7188680000000001,0.5499999999999999,True,True,True,True,True,0.7188680000000001,0.9655172413793104,0.5499999999999999,0.8408620689655173,0.9161873931034484,0.8246405448275862
same_cwe_different_cve,0,19964,18690,CVE-2019-11221,CVE-2020-15888,CWE-787,CWE-787,C,0.06896551724137931,0.7188680000000001,0.5499999999999999,False,False,True,True,True,0.7188680000000001,0.06896551724137931,0.5499999999999999,0.21327586206896548,-inf,-inf
cross_cwe_different_cve,0,19964,326,CVE-2019-11221,CVE-2019-13226,CWE-787,CWE-362,C,0.1724137931034483,0.7188680000000001,0.2,False,False,False,True,True,0.7188680000000001,0.1724137931034483,0.2,0.1806896551724138,-inf,-inf
true_pair,1,22142,22142,CVE-2021-3611,CVE-2021-3611,CWE-119,CWE-119,C,0.9841269841269841,0.5412760000000001,0.9,True,True,True,True,True,0.5412760000000001,0.9841269841269841,0.9,0.9588888888888888,0.8955567873015873,0.8966675904761904
same_cwe_different_cve,0,22142,19582,CVE-2021-3611,CVE-2014-5161,CWE-119,CWE-119,C,0.015873015873015872,0.5412760000000001,0.75,False,False,True,True,True,0.5412760000000001,0.015873015873015872,0.75,0.23611111111111108,-inf,-inf
cross_cwe_different_cve,0,22142,178,CVE-2021-3611,CVE-2019-12298,CWE-119,CWE-787,C,0.047619047619047616,0.5412760000000001,0.4,False,False,False,True,True,0.5412760000000001,0.047619047619047616,0.4,0.15333333333333332,-inf,-inf
true_pair,1,6481,6481,CVE-2022-0696,CVE-2022-0696,CWE-476,CWE-476,C,1.0,0.6575599999999999,0.9,True,True,True,True,True,0.6575599999999999,1.0,0.9,0.97,0.931512,0.923634
same_cwe_different_cve,0,6481,28492,CVE-2022-0696,CVE-2020-25427,CWE-476,CWE-476,C,0.041666666666666664,0.6575599999999999,0.75,False,False,True,True,True,0.6575599999999999,0.041666666666666664,0.75,0.25416666666666665,-inf,-inf
cross_cwe_different_cve,0,6481,21080,CVE-2022-0696,CVE-2017-17854,CWE-476,CWE-190,C,0.05555555555555555,0.6575599999999999,0.4,False,False,False,True,True,0.6575599999999999,0.05555555555555555,0.4,0.15888888888888889,-inf,-inf
true_pair,1,25507,25507,CVE-2018-5953,CVE-2018-5953,CWE-200,CWE-200,C,0.8888888888888888,0.45696800000000004,0.5499999999999999,True,True,True,True,True,0.45696800000000004,0.8888888888888888,0.5499999999999999,0.787222222222222,0.8025047111111112,0.7393785333333333
same_cwe_different_cve,0,25507,1849,CVE-2018-5953,CVE-2011-2492,CWE-200,CWE-200,C,0.05555555555555555,0.45696800000000004,0.5499999999999999,False,False,True,True,True,0.45696800000000004,0.05555555555555555,0.5499999999999999,0.20388888888888887,-inf,-inf
cross_cwe_different_cve,0,25507,9674,CVE-2018-5953,CVE-2017-9995,CWE-200,CWE-119,C,0.08333333333333333,0.45696800000000004,0.2,False,False,False,True,True,0.45696800000000004,0.08333333333333333,0.2,0.11833333333333332,-inf,-inf
true_pair,1,8352,8352,CVE-2015-8730,CVE-2015-8730,CWE-20,CWE-20,C,1.0,0.691128,0.6499999999999999,True,True,True,True,True,0.691128,1.0,0.6499999999999999,0.8949999999999999,0.9382256,0.8661692
same_cwe_different_cve,0,8352,14340,CVE-2015-8730,CVE-2024-23324,CWE-20,CWE-20,C,0.043478260869565216,0.691128,0.7999999999999999,False,False,True,True,True,0.691128,0.043478260869565216,0.7999999999999999,0.27043478260869563,-inf,-inf
cross_cwe_different_cve,0,8352,16543,CVE-2015-8730,CVE-2022-0485,CWE-20,CWE-252,C,0.08695652173913043,0.691128,0.44999999999999996,False,False,False,True,True,0.691128,0.08695652173913043,0.44999999999999996,0.1958695652173913,-inf,-inf
true_pair,1,12905,12905,CVE-2017-14040,CVE-2017-14040,CWE-787,CWE-787,C,0.9850746268656716,0.8909800000000001,0.6499999999999999,True,True,True,True,True,0.8909800000000001,0.9850746268656716,0.6499999999999999,0.88455223880597,0.9662557014925374,0.887191776119403
same_cwe_different_cve,0,12905,16318,CVE-2017-14040,CVE-2021-45005,CWE-787,CWE-787,C,0.029850746268656716,0.8909800000000001,0.6499999999999999,False,False,True,True,True,0.8909800000000001,0.029850746268656716,0.6499999999999999,0.21589552238805967,-inf,-inf
cross_cwe_different_cve,0,12905,18385,CVE-2017-14040,CVE-2013-6660,CWE-787,CWE-264,C,0.04477611940298507,0.8909800000000001,0.30000000000000004,False,False,False,True,True,0.8909800000000001,0.04477611940298507,0.30000000000000004,0.12134328358208957,-inf,-inf
true_pair,1,2863,2863,CVE-2013-2866,CVE-2013-2866,CWE-264,CWE-264,C++,0.6,0.536516,0.5499999999999999,True,True,True,True,True,0.536516,0.6,0.5499999999999999,0.585,0.5873032,0.5779774
same_cwe_different_cve,0,2863,918,CVE-2013-2866,CVE-2015-8994,CWE-264,CWE-264,C++,0.022222222222222223,0.536516,0.5499999999999999,False,False,True,True,True,0.536516,0.022222222222222223,0.5499999999999999,0.18055555555555552,-inf,-inf
cross_cwe_different_cve,0,2863,9611,CVE-2013-2866,CVE-2017-1000380,CWE-264,CWE-200,C++,0.022222222222222223,0.536516,0.2,False,False,False,True,True,0.536516,0.022222222222222223,0.2,0.07555555555555556,-inf,-inf
true_pair,1,2969,2969,CVE-2013-4514,CVE-2013-4514,CWE-119,CWE-119,C,1.0,0.45551600000000003,0.5499999999999999,True,True,True,True,True,0.45551600000000003,1.0,0.5499999999999999,0.865,0.8911032000000001,0.8058274
same_cwe_different_cve,0,2969,23810,CVE-2013-4514,CVE-2014-9140,CWE-119,CWE-119,C,0.0847457627118644,0.45551600000000003,0.5499999999999999,False,False,True,True,True,0.45551600000000003,0.0847457627118644,0.5499999999999999,0.22432203389830507,-inf,-inf
cross_cwe_different_cve,0,2969,20158,CVE-2013-4514,CVE-2015-0287,CWE-119,CWE-17,C,0.15254237288135594,0.45551600000000003,0.2,False,False,False,True,True,0.45551600000000003,0.15254237288135594,0.2,0.16677966101694913,-inf,-inf
true_pair,1,7312,7312,CVE-2016-6295,CVE-2016-6295,CWE-416,CWE-416,C,1.0,0.9546640000000002,0.6499999999999999,True,True,True,True,True,0.9546640000000002,1.0,0.6499999999999999,0.8949999999999999,0.9909328000000001,0.9056995999999999
same_cwe_different_cve,0,7312,11807,CVE-2016-6295,CVE-2022-29227,CWE-416,CWE-416,C,0.058823529411764705,0.9546640000000002,0.7999999999999999,False,False,True,True,True,0.9546640000000002,0.058823529411764705,0.7999999999999999,0.28117647058823525,-inf,-inf
cross_cwe_different_cve,0,7312,5093,CVE-2016-6295,CVE-2015-1792,CWE-416,CWE-399,C,0.058823529411764705,0.9546640000000002,0.30000000000000004,False,False,False,True,True,0.9546640000000002,0.058823529411764705,0.30000000000000004,0.1311764705882353,-inf,-inf
true_pair,1,12657,12657,CVE-2019-19646,CVE-2019-19646,CWE-754,CWE-754,C,1.0,0.9544760000000001,0.6499999999999999,True,True,True,True,True,0.9544760000000001,1.0,0.6499999999999999,0.8949999999999999,0.9908952000000001,0.9056713999999999
same_cwe_different_cve,0,12657,16404,CVE-2019-19646,CVE-2022-35173,CWE-754,CWE-754,C,0.08695652173913043,0.9544760000000001,0.6499999999999999,False,False,True,True,True,0.9544760000000001,0.08695652173913043,0.6499999999999999,0.2558695652173913,-inf,-inf
cross_cwe_different_cve,0,12657,12296,CVE-2019-19646,CVE-2020-36694,CWE-754,CWE-416,C,0.043478260869565216,0.9544760000000001,0.44999999999999996,False,False,False,True,True,0.9544760000000001,0.043478260869565216,0.44999999999999996,0.16543478260869562,-inf,-inf
true_pair,1,16705,16705,CVE-2022-40438,CVE-2022-40438,CWE-120,CWE-120,C++,1.0,0.5634,0.5499999999999999,True,True,True,True,True,0.5634,1.0,0.5499999999999999,0.865,0.91268,0.8220099999999999
same_cwe_different_cve,0,16705,28265,CVE-2022-40438,CVE-2021-39922,CWE-120,CWE-120,C++,0.25,0.5634,0.5499999999999999,False,False,True,True,True,0.5634,0.25,0.5499999999999999,0.33999999999999997,-inf,-inf
cross_cwe_different_cve,0,16705,19296,CVE-2022-40438,CVE-2016-2109,CWE-120,CWE-399,C++,0.25,0.5634,0.2,False,False,False,True,True,0.5634,0.25,0.2,0.235,-inf,-inf
true_pair,1,19577,19577,CVE-2014-3534,CVE-2014-3534,CWE-269,CWE-269,C,1.0,0.579356,0.5499999999999999,True,True,True,True,True,0.579356,1.0,0.5499999999999999,0.865,0.9158712,0.8244033999999999
same_cwe_different_cve,0,19577,29978,CVE-2014-3534,CVE-2020-26880,CWE-269,CWE-269,C,0.015384615384615385,0.579356,0.5499999999999999,False,False,True,True,True,0.579356,0.015384615384615385,0.5499999999999999,0.17576923076923076,-inf,-inf
cross_cwe_different_cve,0,19577,1191,CVE-2014-3534,CVE-2022-2849,CWE-269,CWE-122,C,0.015384615384615385,0.579356,0.35,False,False,False,True,True,0.579356,0.015384615384615385,0.35,0.11576923076923076,-inf,-inf
true_pair,1,20947,20947,CVE-2021-32687,CVE-2021-32687,CWE-190,CWE-190,C,1.0,0.804972,0.9,True,True,True,True,True,0.804972,1.0,0.9,0.97,0.9609944,0.9457458
same_cwe_different_cve,0,20947,315,CVE-2021-32687,CVE-2019-13108,CWE-190,CWE-190,C,0.3,0.804972,0.75,False,False,True,True,True,0.804972,0.3,0.75,0.43499999999999994,-inf,-inf
cross_cwe_different_cve,0,20947,8014,CVE-2021-32687,CVE-2016-8670,CWE-190,CWE-119,C,0.2,0.804972,0.4,False,False,False,True,True,0.804972,0.2,0.4,0.26,-inf,-inf
true_pair,1,13640,13640,CVE-2008-1897,CVE-2008-1897,CWE-287,CWE-287,C,1.0,0.59496,0.5499999999999999,True,True,True,True,True,0.59496,1.0,0.5499999999999999,0.865,0.918992,0.8267439999999999
same_cwe_different_cve,0,13640,25300,CVE-2008-1897,CVE-2018-1129,CWE-287,CWE-287,C,0.125,0.59496,0.5499999999999999,False,False,True,True,True,0.59496,0.125,0.5499999999999999,0.25249999999999995,-inf,-inf
cross_cwe_different_cve,0,13640,2279,CVE-2008-1897,CVE-2017-14164,CWE-287,CWE-787,C,0.125,0.59496,0.2,False,False,False,True,True,0.59496,0.125,0.2,0.1475,-inf,-inf
true_pair,1,10645,10645,CVE-2018-18955,CVE-2018-18955,CWE-863,CWE-863,C,1.0,0.7950999999999999,0.6499999999999999,True,True,True,True,True,0.7950999999999999,1.0,0.6499999999999999,0.8949999999999999,0.95902,0.8817649999999999
same_cwe_different_cve,0,10645,26578,CVE-2018-18955,CVE-2021-31829,CWE-863,CWE-863,C,0.03424657534246575,0.7950999999999999,0.6499999999999999,False,False,True,True,True,0.7950999999999999,0.03424657534246575,0.6499999999999999,0.21897260273972602,-inf,-inf
cross_cwe_different_cve,0,10645,7315,CVE-2018-18955,CVE-2016-6295,CWE-863,CWE-416,C,0.0136986301369863,0.7950999999999999,0.30000000000000004,False,False,False,True,True,0.7950999999999999,0.0136986301369863,0.30000000000000004,0.09958904109589042,-inf,-inf
true_pair,1,12247,12247,CVE-2023-31621,CVE-2023-31621,CWE-89,CWE-89,C,1.0,0.670396,0.9,True,True,True,True,True,0.670396,1.0,0.9,0.97,0.9340792,0.9255593999999999
same_cwe_different_cve,0,12247,12244,CVE-2023-31621,CVE-2023-31618,CWE-89,CWE-89,C,0.09230769230769231,0.670396,0.9,False,False,True,True,True,0.670396,0.09230769230769231,0.9,0.33461538461538465,-inf,-inf
cross_cwe_different_cve,0,12247,21967,CVE-2023-31621,CVE-2022-27950,CWE-89,CWE-401,C,0.015384615384615385,0.670396,0.4,False,False,False,True,True,0.670396,0.015384615384615385,0.4,0.13076923076923078,-inf,-inf
true_pair,1,13596,13596,CVE-2015-7969,CVE-2015-7969,CWE-399,CWE-399,C,1.0,0.4328160000000001,0.5499999999999999,True,True,True,True,True,0.4328160000000001,1.0,0.5499999999999999,0.865,0.8865632000000001,0.8024224
same_cwe_different_cve,0,13596,24157,CVE-2015-7969,CVE-2011-0991,CWE-399,CWE-399,C,0.2,0.4328160000000001,0.5499999999999999,False,False,True,True,True,0.4328160000000001,0.2,0.5499999999999999,0.30499999999999994,-inf,-inf
cross_cwe_different_cve,0,13596,3413,CVE-2015-7969,CVE-2014-4611,CWE-399,CWE-20,C,0.1,0.4328160000000001,0.2,False,False,False,True,True,0.4328160000000001,0.1,0.2,0.13,-inf,-inf
true_pair,1,1519,1519,CVE-2022-35940,CVE-2022-35940,CWE-190,CWE-190,C++,0.9852941176470589,0.5144120000000001,0.9,True,True,True,True,True,0.5144120000000001,0.9852941176470589,0.9,0.9597058823529412,0.8911176941176472,0.8933382705882353
same_cwe_different_cve,0,1519,5348,CVE-2022-35940,CVE-2020-22874,CWE-190,CWE-190,C++,0.014705882352941176,0.5144120000000001,0.75,False,False,True,True,True,0.5144120000000001,0.014705882352941176,0.75,0.2352941176470588,-inf,-inf
cross_cwe_different_cve,0,1519,30355,CVE-2022-35940,CVE-2020-1917,CWE-190,CWE-787,C++,0.058823529411764705,0.5144120000000001,0.4,False,False,False,True,True,0.5144120000000001,0.058823529411764705,0.4,0.16117647058823528,-inf,-inf
true_pair,1,26782,26782,CVE-2021-31535,CVE-2021-31535,CWE-120,CWE-120,C,1.0,0.9688840000000001,0.6499999999999999,True,True,True,True,True,0.9688840000000001,1.0,0.6499999999999999,0.8949999999999999,0.9937768,0.9078326
same_cwe_different_cve,0,26782,26909,CVE-2021-31535,CVE-2021-34185,CWE-120,CWE-120,C,0.03571428571428571,0.9688840000000001,0.6499999999999999,False,False,True,True,True,0.9688840000000001,0.03571428571428571,0.6499999999999999,0.21999999999999997,-inf,-inf
cross_cwe_different_cve,0,26782,10419,CVE-2021-31535,CVE-2018-10853,CWE-120,CWE-269,C,0.07142857142857142,0.9688840000000001,0.30000000000000004,False,False,False,True,True,0.9688840000000001,0.07142857142857142,0.30000000000000004,0.14,-inf,-inf
true_pair,1,19739,19739,CVE-2018-6345,CVE-2018-6345,CWE-787,CWE-787,C++,1.0,0.8875760000000001,0.5499999999999999,True,True,True,True,True,0.8875760000000001,1.0,0.5499999999999999,0.865,0.9775152,0.8706364
same_cwe_different_cve,0,19739,28503,CVE-2018-6345,CVE-2021-36417,CWE-787,CWE-787,C++,0.023255813953488372,0.8875760000000001,0.5499999999999999,False,False,True,True,True,0.8875760000000001,0.023255813953488372,0.5499999999999999,0.18127906976744185,-inf,-inf
cross_cwe_different_cve,0,19739,6931,CVE-2018-6345,CVE-2022-1622,CWE-787,CWE-125,C++,0.046511627906976744,0.8875760000000001,0.2,False,False,False,True,True,0.8875760000000001,0.046511627906976744,0.2,0.09255813953488372,-inf,-inf
true_pair,1,28030,28030,CVE-2017-11368,CVE-2017-11368,CWE-617,CWE-617,C,1.0,0.717352,0.5499999999999999,True,True,True,True,True,0.717352,1.0,0.5499999999999999,0.865,0.9434704,0.8451027999999999
same_cwe_different_cve,0,28030,1566,CVE-2017-11368,CVE-2022-35998,CWE-617,CWE-617,C,0.03773584905660377,0.717352,0.7,False,False,True,True,True,0.717352,0.03773584905660377,0.7,0.23641509433962263,-inf,-inf
cross_cwe_different_cve,0,28030,11865,CVE-2017-11368,CVE-2023-23005,CWE-617,CWE-476,C,0.018867924528301886,0.717352,0.35,False,False,False,True,True,0.717352,0.018867924528301886,0.35,0.11820754716981131,-inf,-inf
true_pair,1,30612,30612,CVE-2023-21287,CVE-2023-21287,CWE-843,CWE-843,C,1.0,0.721412,0.5499999999999999,True,True,True,True,True,0.721412,1.0,0.5499999999999999,0.865,0.9442824000000001,0.8457117999999999
same_cwe_different_cve,0,30612,27311,CVE-2023-21287,CVE-2021-46878,CWE-843,CWE-843,C,0.06382978723404255,0.721412,0.7,False,False,True,True,True,0.721412,0.06382978723404255,0.7,0.25468085106382976,-inf,-inf
cross_cwe_different_cve,0,30612,23188,CVE-2023-21287,CVE-2016-6213,CWE-843,CWE-400,C,0.06382978723404255,0.721412,0.2,False,False,False,True,True,0.721412,0.06382978723404255,0.2,0.10468085106382978,-inf,-inf
true_pair,1,31248,31248,CVE-2020-12278,CVE-2020-12278,CWE-706,CWE-706,C,1.0,0.9531160000000001,0.6499999999999999,True,True,True,True,True,0.9531160000000001,1.0,0.6499999999999999,0.8949999999999999,0.9906232,0.9054673999999999
same_cwe_different_cve,0,31248,31250,CVE-2020-12278,CVE-2020-12279,CWE-706,CWE-706,C,0.4,0.9531160000000001,0.6499999999999999,False,False,True,True,True,0.9531160000000001,0.4,0.6499999999999999,0.475,-inf,-inf
cross_cwe_different_cve,0,31248,11027,CVE-2020-12278,CVE-2023-46228,CWE-706,CWE-190,C,0.4,0.9531160000000001,0.30000000000000004,False,False,False,True,True,0.9531160000000001,0.4,0.30000000000000004,0.37,-inf,-inf
true_pair,1,10971,10971,CVE-2023-44487,CVE-2023-44487,CWE-400,CWE-400,C++,1.0,0.999984,1.0,True,True,True,True,True,0.999984,1.0,1.0,1.0,0.9999968,0.9999975999999999
same_cwe_different_cve,0,10971,10334,CVE-2023-44487,CVE-2018-15853,CWE-400,CWE-400,C++,0.017241379310344827,0.999984,0.85,False,False,True,True,True,0.999984,0.017241379310344827,0.85,0.2670689655172414,-inf,-inf
cross_cwe_different_cve,0,10971,14086,CVE-2023-44487,CVE-2023-6622,CWE-400,CWE-476,C++,0.017241379310344827,0.999984,0.6499999999999999,False,False,False,True,True,0.999984,0.017241379310344827,0.6499999999999999,0.20706896551724135,-inf,-inf
true_pair,1,11735,11735,CVE-2022-41882,CVE-2022-41882,CWE-94,CWE-94,C++,1.0,0.54282,0.9,True,True,True,True,True,0.54282,1.0,0.9,0.97,0.908564,0.906423
