scenario,replicate,policy,policy_label,true_positive,false_admission,false_negative,admitted,rejected,abstained,n_true,n_negative,recall,false_admission_rate,precision,abstain_rate,debt_adjusted_utility,spoofed_negative_count,spoofed_negative_admitted,spoofed_negative_admission_rate,dropped_positive_count,dropped_positive_admitted,dropped_positive_abstained,dropped_positive_abstain_rate
combined_50_10,63,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,606,2,0.0033003300330033004,3021,3000,0,0.0
combined_50_10,63,claimed_provenance_only,Claimed provenance only,2933,606,3021,3539,8369,0,5954,5954,0.49261001007725896,0.10178031575411488,0.8287651879061881,0.0,0.06042156533422909,606,606,1.0,3021,0,0,0.0
combined_50_10,63,claimed_or_coverage,Claimed provenance OR coverage,5933,608,21,6541,5367,0,5954,5954,0.9964729593550554,0.10211622438696674,0.907047852010396,0.0,0.689242526032919,606,606,1.0,3021,3000,0,0.0
combined_50_10,63,verified_provenance_only,Verified provenance only,2933,0,3021,2933,8975,0,5954,5954,0.49261001007725896,0.0,1.0,0.0,0.3657625125965737,606,0,0.0,3021,0,0,0.0
combined_50_10,63,qgdca_verified_abstain,QG-DCA verified + abstain,2933,0,3021,2933,5973,3002,5954,5954,0.49261001007725896,0.0,1.0,0.25209942895532417,0.3405525697010413,606,0,0.0,3021,0,3000,0.9930486593843099
combined_50_10,64,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,558,0,0.0,2943,2927,0,0.0
combined_50_10,64,claimed_provenance_only,Claimed provenance only,3011,558,2943,3569,8339,0,5954,5954,0.5057104467584816,0.09371850856567014,0.8436536845054637,0.0,0.1009825327510917,558,558,1.0,2943,0,0,0.0
combined_50_10,64,claimed_or_coverage,Claimed provenance OR coverage,5938,562,16,6500,5408,0,5954,5954,0.9973127309371851,0.09439032583137387,0.9135384615384615,0.0,0.7134699361773598,558,558,1.0,2943,2927,0,0.0
combined_50_10,64,verified_provenance_only,Verified provenance only,3011,0,2943,3011,8897,0,5954,5954,0.5057104467584816,0.0,1.0,0.0,0.3821380584481021,558,0,0.0,2943,0,0,0.0
combined_50_10,64,qgdca_verified_abstain,QG-DCA verified + abstain,3011,0,2943,3011,5966,2931,5954,5954,0.5057104467584816,0.0,1.0,0.24613705072220357,0.35752435337588173,558,0,0.0,2943,0,2927,0.9945633707101597
combined_50_10,65,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,545,0,0.0,3017,3000,0,0.0
combined_50_10,65,claimed_provenance_only,Claimed provenance only,2937,545,3017,3482,8426,0,5954,5954,0.4932818273429627,0.09153510245213302,0.8434807581849512,0.0,0.09199697682230433,545,545,1.0,3017,0,0,0.0
combined_50_10,65,claimed_or_coverage,Claimed provenance OR coverage,5937,549,17,6486,5422,0,5954,5954,0.9971447766207592,0.09220691971783675,0.9153561517113784,0.0,0.7198102116224387,545,545,1.0,3017,3000,0,0.0
combined_50_10,65,verified_provenance_only,Verified provenance only,2937,0,3017,2937,8971,0,5954,5954,0.4932818273429627,0.0,1.0,0.0,0.3666022841787034,545,0,0.0,3017,0,0,0.0
combined_50_10,65,qgdca_verified_abstain,QG-DCA verified + abstain,2937,0,3017,2937,5967,3004,5954,5954,0.4932818273429627,0.0,1.0,0.2522673832717501,0.34137554585152835,545,0,0.0,3017,0,3000,0.9943652635067949
combined_50_10,66,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,615,1,0.0016260162601626016,3000,2982,0,0.0
combined_50_10,66,claimed_provenance_only,Claimed provenance only,2954,615,3000,3569,8339,0,5954,5954,0.49613705072220354,0.10329190460194827,0.827682824320538,0.0,0.06029559959690964,615,615,1.0,3000,0,0,0.0
combined_50_10,66,claimed_or_coverage,Claimed provenance OR coverage,5936,618,18,6554,5354,0,5954,5954,0.9969768223043333,0.10379576755122606,0.9057064388159902,0.0,0.6848337252267384,615,615,1.0,3000,2982,0,0.0
combined_50_10,66,verified_provenance_only,Verified provenance only,2954,0,3000,2954,8954,0,5954,5954,0.49613705072220354,0.0,1.0,0.0,0.37017131340275444,615,0,0.0,3000,0,0,0.0
combined_50_10,66,qgdca_verified_abstain,QG-DCA verified + abstain,2954,0,3000,2954,5969,2985,5954,5954,0.49613705072220354,0.0,1.0,0.25067181726570376,0.3451041316761841,615,0,0.0,3000,0,2982,0.994
combined_50_10,67,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,591,0,0.0,2932,2908,0,0.0
combined_50_10,67,claimed_provenance_only,Claimed provenance only,3022,591,2932,3613,8295,0,5954,5954,0.5075579442391669,0.0992610010077259,0.8364240243564904,0.0,0.08666442727578098,591,591,1.0,2932,0,0,0.0
combined_50_10,67,claimed_or_coverage,Claimed provenance OR coverage,5930,595,24,6525,5383,0,5954,5954,0.9959690964057776,0.09993281827342963,0.9088122605363985,0.0,0.6951629156869331,591,591,1.0,2932,2908,0,0.0
combined_50_10,67,verified_provenance_only,Verified provenance only,3022,0,2932,3022,8886,0,5954,5954,0.5075579442391669,0.0,1.0,0.0,0.38444743029895867,591,0,0.0,2932,0,0,0.0
combined_50_10,67,qgdca_verified_abstain,QG-DCA verified + abstain,3022,0,2932,3022,5974,2912,5954,5954,0.5075579442391669,0.0,1.0,0.2445414847161572,0.35999328182734297,591,0,0.0,2932,0,2908,0.9918144611186903
combined_50_10,68,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,599,0,0.0,2936,2920,0,0.0
combined_50_10,68,claimed_provenance_only,Claimed provenance only,3018,599,2936,3617,8291,0,5954,5954,0.5068861269734632,0.10060463553913336,0.8343931434890793,0.0,0.08179375209942895,599,599,1.0,2936,0,0,0.0
combined_50_10,68,claimed_or_coverage,Claimed provenance OR coverage,5938,603,16,6541,5367,0,5954,5954,0.9973127309371851,0.10127645280483709,0.9078122611221526,0.0,0.6928115552569701,599,599,1.0,2936,2920,0,0.0
combined_50_10,68,verified_provenance_only,Verified provenance only,3018,0,2936,3018,8890,0,5954,5954,0.5068861269734632,0.0,1.0,0.0,0.383607658716829,599,0,0.0,2936,0,0,0.0
combined_50_10,68,qgdca_verified_abstain,QG-DCA verified + abstain,3018,0,2936,3018,5966,2924,5954,5954,0.5068861269734632,0.0,1.0,0.2455492106147128,0.3590527376553578,599,0,0.0,2936,0,2920,0.9945504087193461
combined_50_10,69,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,563,2,0.003552397868561279,2959,2944,0,0.0
combined_50_10,69,claimed_provenance_only,Claimed provenance only,2995,563,2959,3558,8350,0,5954,5954,0.5030231776956667,0.0945582801477998,0.8417650365373806,0.0,0.09510413167618408,563,563,1.0,2959,0,0,0.0
combined_50_10,69,claimed_or_coverage,Claimed provenance OR coverage,5939,565,15,6504,5404,0,5954,5954,0.997480685253611,0.09489418878065166,0.9131303813038131,0.0,0.7121682902250588,563,563,1.0,2959,2944,0,0.0
combined_50_10,69,verified_provenance_only,Verified provenance only,2995,0,2959,2995,8913,0,5954,5954,0.5030231776956667,0.0,1.0,0.0,0.37877897211958345,563,0,0.0,2959,0,0,0.0
combined_50_10,69,qgdca_verified_abstain,QG-DCA verified + abstain,2995,0,2959,2995,5967,2946,5954,5954,0.5030231776956667,0.0,1.0,0.24739670809539804,0.35403930131004363,563,0,0.0,2959,0,2944,0.994930719837783
combined_50_10,70,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,612,2,0.0032679738562091504,2968,2948,0,0.0
combined_50_10,70,claimed_provenance_only,Claimed provenance only,2986,612,2968,3598,8310,0,5954,5954,0.5015115888478334,0.10278804165267047,0.8299055030572541,0.0,0.06852536110178031,612,612,1.0,2968,0,0,0.0
combined_50_10,70,claimed_or_coverage,Claimed provenance OR coverage,5934,614,20,6548,5360,0,5954,5954,0.9966409136714813,0.10312395028552233,0.9062309102015883,0.0,0.6864292912327847,612,612,1.0,2968,2948,0,0.0
combined_50_10,70,verified_provenance_only,Verified provenance only,2986,0,2968,2986,8922,0,5954,5954,0.5015115888478334,0.0,1.0,0.0,0.3768894860597917,612,0,0.0,2968,0,0,0.0
combined_50_10,70,qgdca_verified_abstain,QG-DCA verified + abstain,2986,0,2968,2986,5972,2950,5954,5954,0.5015115888478334,0.0,1.0,0.24773261672824992,0.35211622438696677,612,0,0.0,2968,0,2948,0.9932614555256065
combined_50_10,71,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,546,0,0.0,2969,2951,0,0.0
combined_50_10,71,claimed_provenance_only,Claimed provenance only,2985,546,2969,3531,8377,0,5954,5954,0.5013436345314075,0.09170305676855896,0.8453695836873407,0.0,0.10157037285858246,546,546,1.0,2969,0,0,0.0
combined_50_10,71,claimed_or_coverage,Claimed provenance OR coverage,5936,550,18,6486,5422,0,5954,5954,0.9969768223043333,0.09237487403426269,0.9152019734813445,0.0,0.7190964057776285,546,546,1.0,2969,2951,0,0.0
combined_50_10,71,verified_provenance_only,Verified provenance only,2985,0,2969,2985,8923,0,5954,5954,0.5013436345314075,0.0,1.0,0.0,0.37667954316425933,546,0,0.0,2969,0,0,0.0
combined_50_10,71,qgdca_verified_abstain,QG-DCA verified + abstain,2985,0,2969,2985,5968,2955,5954,5954,0.5013436345314075,0.0,1.0,0.24815250251931475,0.35186429291232785,546,0,0.0,2969,0,2951,0.9939373526439879
combined_50_10,72,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,611,0,0.0,2952,2936,0,0.0
combined_50_10,72,claimed_provenance_only,Claimed provenance only,3002,611,2952,3613,8295,0,5954,5954,0.5041988579106483,0.10262008733624454,0.8308884583448658,0.0,0.07238831037957676,611,611,1.0,2952,0,0,0.0
combined_50_10,72,claimed_or_coverage,Claimed provenance OR coverage,5938,615,16,6553,5355,0,5954,5954,0.9973127309371851,0.10329190460194827,0.9061498550282313,0.0,0.6867651998656366,611,611,1.0,2952,2936,0,0.0
combined_50_10,72,verified_provenance_only,Verified provenance only,3002,0,2952,3002,8906,0,5954,5954,0.5041988579106483,0.0,1.0,0.0,0.3802485723883104,611,0,0.0,2952,0,0,0.0
combined_50_10,72,qgdca_verified_abstain,QG-DCA verified + abstain,3002,0,2952,3002,5966,2940,5954,5954,0.5041988579106483,0.0,1.0,0.24689284514612025,0.35555928787369834,611,0,0.0,2952,0,2936,0.994579945799458
combined_50_10,73,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,579,0,0.0,3002,2978,0,0.0
combined_50_10,73,claimed_provenance_only,Claimed provenance only,2952,579,3002,3531,8377,0,5954,5954,0.4958011420893517,0.0972455492106147,0.8360237892948174,0.0,0.07801477997984549,579,579,1.0,3002,0,0,0.0
combined_50_10,73,claimed_or_coverage,Claimed provenance OR coverage,5930,583,24,6513,5395,0,5954,5954,0.9959690964057776,0.09791736647631843,0.9104867188699524,0.0,0.7012092710782667,579,579,1.0,3002,2978,0,0.0
combined_50_10,73,verified_provenance_only,Verified provenance only,2952,0,3002,2952,8956,0,5954,5954,0.4958011420893517,0.0,1.0,0.0,0.3697514276116896,579,0,0.0,3002,0,0,0.0
combined_50_10,73,qgdca_verified_abstain,QG-DCA verified + abstain,2952,0,3002,2952,5974,2982,5954,5954,0.4958011420893517,0.0,1.0,0.25041988579106483,0.34470943903258316,579,0,0.0,3002,0,2978,0.9920053297801465
combined_50_10,74,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,622,0,0.0,2979,2962,0,0.0
combined_50_10,74,claimed_provenance_only,Claimed provenance only,2975,622,2979,3597,8311,0,5954,5954,0.4996640913671481,0.10446758481692979,0.8270781206561023,0.0,0.06117735975814578,622,622,1.0,2979,0,0,0.0
combined_50_10,74,claimed_or_coverage,Claimed provenance OR coverage,5937,626,17,6563,5345,0,5954,5954,0.9971447766207592,0.10513940208263352,0.9046167911016304,0.0,0.6810127645280484,622,622,1.0,2979,2962,0,0.0
combined_50_10,74,verified_provenance_only,Verified provenance only,2975,0,2979,2975,8933,0,5954,5954,0.4996640913671481,0.0,1.0,0.0,0.37458011420893517,622,0,0.0,2979,0,0,0.0
combined_50_10,74,qgdca_verified_abstain,QG-DCA verified + abstain,2975,0,2979,2975,5967,2966,5954,5954,0.4996640913671481,0.0,1.0,0.24907625125965738,0.3496724890829694,622,0,0.0,2979,0,2962,0.9942933870426317
combined_50_10,75,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,641,0,0.0,2981,2964,0,0.0
combined_50_10,75,claimed_provenance_only,Claimed provenance only,2973,641,2981,3614,8294,0,5954,5954,0.49932818273429624,0.1076587168290225,0.822634200332042,0.0,0.05118407793080282,641,641,1.0,2981,0,0,0.0
combined_50_10,75,claimed_or_coverage,Claimed provenance OR coverage,5937,645,17,6582,5326,0,5954,5954,0.9971447766207592,0.10833053409472623,0.9020054694621695,0.0,0.6714393684917702,641,641,1.0,2981,2964,0,0.0
combined_50_10,75,verified_provenance_only,Verified provenance only,2973,0,2981,2973,8935,0,5954,5954,0.49932818273429624,0.0,1.0,0.0,0.37416022841787033,641,0,0.0,2981,0,0,0.0
combined_50_10,75,qgdca_verified_abstain,QG-DCA verified + abstain,2973,0,2981,2973,5967,2968,5954,5954,0.49932818273429624,0.0,1.0,0.24924420557608332,0.349235807860262,641,0,0.0,2981,0,2964,0.9942972156994297
combined_50_10,76,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,566,0,0.0,3015,2995,0,0.0
combined_50_10,76,claimed_provenance_only,Claimed provenance only,2939,566,3015,3505,8403,0,5954,5954,0.4936177359758146,0.0950621430970776,0.8385164051355207,0.0,0.08183574067853544,566,566,1.0,3015,0,0,0.0
combined_50_10,76,claimed_or_coverage,Claimed provenance OR coverage,5934,570,20,6504,5404,0,5954,5954,0.9966409136714813,0.09573396036278133,0.9123616236162362,0.0,0.7085992610010077,566,566,1.0,3015,2995,0,0.0
combined_50_10,76,verified_provenance_only,Verified provenance only,2939,0,3015,2939,8969,0,5954,5954,0.4936177359758146,0.0,1.0,0.0,0.3670221699697682,566,0,0.0,3015,0,0,0.0
combined_50_10,76,qgdca_verified_abstain,QG-DCA verified + abstain,2939,0,3015,2939,5970,2999,5954,5954,0.4936177359758146,0.0,1.0,0.25184749748068525,0.3418374202216997,566,0,0.0,3015,0,2995,0.9933665008291874
combined_50_10,77,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,610,1,0.001639344262295082,2932,2913,0,0.0
combined_50_10,77,claimed_provenance_only,Claimed provenance only,3022,610,2932,3632,8276,0,5954,5954,0.5075579442391669,0.1024521330198186,0.8320484581497798,0.0,0.07709103123950285,610,610,1.0,2932,0,0,0.0
combined_50_10,77,claimed_or_coverage,Claimed provenance OR coverage,5935,613,19,6548,5360,0,5954,5954,0.9968088679879072,0.10295599596909641,0.9063836285888821,0.0,0.6871430970775949,610,610,1.0,2932,2913,0,0.0
combined_50_10,77,verified_provenance_only,Verified provenance only,3022,0,2932,3022,8886,0,5954,5954,0.5075579442391669,0.0,1.0,0.0,0.38444743029895867,610,0,0.0,2932,0,0,0.0
combined_50_10,77,qgdca_verified_abstain,QG-DCA verified + abstain,3022,0,2932,3022,5970,2916,5954,5954,0.5075579442391669,0.0,1.0,0.24487739334900907,0.3599596909640577,610,0,0.0,2932,0,2913,0.9935197817189632
combined_50_10,78,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,601,0,0.0,3011,2994,0,0.0
combined_50_10,78,claimed_provenance_only,Claimed provenance only,2943,601,3011,3544,8364,0,5954,5954,0.4942895532415183,0.10094054417198522,0.8304176072234764,0.0,0.06504030903594223,601,601,1.0,3011,0,0,0.0
combined_50_10,78,claimed_or_coverage,Claimed provenance OR coverage,5937,605,17,6542,5366,0,5954,5954,0.9971447766207592,0.10161236143768895,0.9075206358911648,0.0,0.6915938864628821,601,601,1.0,3011,2994,0,0.0
combined_50_10,78,verified_provenance_only,Verified provenance only,2943,0,3011,2943,8965,0,5954,5954,0.4942895532415183,0.0,1.0,0.0,0.3678619415518979,601,0,0.0,3011,0,0,0.0
combined_50_10,78,qgdca_verified_abstain,QG-DCA verified + abstain,2943,0,3011,2943,5967,2998,5954,5954,0.4942895532415183,0.0,1.0,0.2517635203224723,0.3426855895196506,601,0,0.0,3011,0,2994,0.994354035204251
combined_50_10,79,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,567,0,0.0,2981,2964,0,0.0
combined_50_10,79,claimed_provenance_only,Claimed provenance only,2973,567,2981,3540,8368,0,5954,5954,0.49932818273429624,0.09523009741350352,0.8398305084745763,0.0,0.08846993617735976,567,567,1.0,2981,0,0,0.0
combined_50_10,79,claimed_or_coverage,Claimed provenance OR coverage,5937,571,17,6508,5400,0,5954,5954,0.9971447766207592,0.09590191467920725,0.9122618315918869,0.0,0.7087252267383272,567,567,1.0,2981,2964,0,0.0
combined_50_10,79,verified_provenance_only,Verified provenance only,2973,0,2981,2973,8935,0,5954,5954,0.49932818273429624,0.0,1.0,0.0,0.37416022841787033,567,0,0.0,2981,0,0,0.0
combined_50_10,79,qgdca_verified_abstain,QG-DCA verified + abstain,2973,0,2981,2973,5967,2968,5954,5954,0.49932818273429624,0.0,1.0,0.24924420557608332,0.349235807860262,567,0,0.0,2981,0,2964,0.9942972156994297
combined_50_10,80,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,589,0,0.0,2923,2903,0,0.0
combined_50_10,80,claimed_provenance_only,Claimed provenance only,3031,589,2923,3620,8288,0,5954,5954,0.5090695330870003,0.09892509237487404,0.837292817679558,0.0,0.08956163923412831,589,589,1.0,2923,0,0,0.0
combined_50_10,80,claimed_or_coverage,Claimed provenance OR coverage,5934,593,20,6527,5381,0,5954,5954,0.9966409136714813,0.09959690964057777,0.9091466217251417,0.0,0.6970104131676184,589,589,1.0,2923,2903,0,0.0
combined_50_10,80,verified_provenance_only,Verified provenance only,3031,0,2923,3031,8877,0,5954,5954,0.5090695330870003,0.0,1.0,0.0,0.3863369163587504,589,0,0.0,2923,0,0,0.0
combined_50_10,80,qgdca_verified_abstain,QG-DCA verified + abstain,3031,0,2923,3031,5970,2907,5954,5954,0.5090695330870003,0.0,1.0,0.2441215989250924,0.36192475646624117,589,0,0.0,2923,0,2903,0.993157714676702
combined_50_10,81,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,613,0,0.0,2994,2978,0,0.0
combined_50_10,81,claimed_provenance_only,Claimed provenance only,2960,613,2994,3573,8335,0,5954,5954,0.4971447766207592,0.10295599596909641,0.8284354883851105,0.0,0.06256298286865973,613,613,1.0,2994,0,0,0.0
combined_50_10,81,claimed_or_coverage,Claimed provenance OR coverage,5938,617,16,6555,5353,0,5954,5954,0.9973127309371851,0.10362781323480014,0.9058733790999237,0.0,0.685757473967081,613,613,1.0,2994,2978,0,0.0
combined_50_10,81,verified_provenance_only,Verified provenance only,2960,0,2994,2960,8948,0,5954,5954,0.4971447766207592,0.0,1.0,0.0,0.37143097077594894,613,0,0.0,2994,0,0,0.0
combined_50_10,81,qgdca_verified_abstain,QG-DCA verified + abstain,2960,0,2994,2960,5966,2982,5954,5954,0.4971447766207592,0.0,1.0,0.25041988579106483,0.3463889821968425,613,0,0.0,2994,0,2978,0.9946559786239145
combined_50_10,82,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,585,0,0.0,2944,2927,0,0.0
combined_50_10,82,claimed_provenance_only,Claimed provenance only,3010,585,2944,3595,8313,0,5954,5954,0.5055424924420557,0.0982532751091703,0.8372739916550765,0.0,0.08716829022505879,585,585,1.0,2944,0,0,0.0
combined_50_10,82,claimed_or_coverage,Claimed provenance OR coverage,5937,589,17,6526,5382,0,5954,5954,0.9971447766207592,0.09892509237487404,0.9097456328532025,0.0,0.6996556936513268,585,585,1.0,2944,2927,0,0.0
combined_50_10,82,verified_provenance_only,Verified provenance only,3010,0,2944,3010,8898,0,5954,5954,0.5055424924420557,0.0,1.0,0.0,0.3819281155525697,585,0,0.0,2944,0,0,0.0
combined_50_10,82,qgdca_verified_abstain,QG-DCA verified + abstain,3010,0,2944,3010,5967,2931,5954,5954,0.5055424924420557,0.0,1.0,0.24613705072220357,0.3573144104803493,585,0,0.0,2944,0,2927,0.9942255434782609
combined_50_10,83,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,610,0,0.0,2872,2853,0,0.0
combined_50_10,83,claimed_provenance_only,Claimed provenance only,3082,610,2872,3692,8216,0,5954,5954,0.5176352032247229,0.1024521330198186,0.8347778981581798,0.0,0.08968760497144776,610,610,1.0,2872,0,0,0.0
combined_50_10,83,claimed_or_coverage,Claimed provenance OR coverage,5935,614,19,6549,5359,0,5954,5954,0.9968088679879072,0.10312395028552233,0.9062452282791266,0.0,0.6866392341283171,610,610,1.0,2872,2853,0,0.0
combined_50_10,83,verified_provenance_only,Verified provenance only,3082,0,2872,3082,8826,0,5954,5954,0.5176352032247229,0.0,1.0,0.0,0.3970440040309036,610,0,0.0,2872,0,0,0.0
combined_50_10,83,qgdca_verified_abstain,QG-DCA verified + abstain,3082,0,2872,3082,5969,2857,5954,5954,0.5176352032247229,0.0,1.0,0.23992274101444408,0.3730517299294592,610,0,0.0,2872,0,2853,0.9933844011142061
combined_50_10,84,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,591,0,0.0,2883,2869,0,0.0
combined_50_10,84,claimed_provenance_only,Claimed provenance only,3071,591,2883,3662,8246,0,5954,5954,0.5157877057440377,0.0992610010077259,0.838612779901693,0.0,0.09695162915686933,591,591,1.0,2883,0,0,0.0
combined_50_10,84,claimed_or_coverage,Claimed provenance OR coverage,5940,595,14,6535,5373,0,5954,5954,0.9976486395700369,0.09993281827342963,0.9089517980107116,0.0,0.6972623446422573,591,591,1.0,2883,2869,0,0.0
combined_50_10,84,verified_provenance_only,Verified provenance only,3071,0,2883,3071,8837,0,5954,5954,0.5157877057440377,0.0,1.0,0.0,0.394734632180047,591,0,0.0,2883,0,0,0.0
combined_50_10,84,qgdca_verified_abstain,QG-DCA verified + abstain,3071,0,2883,3071,5964,2873,5954,5954,0.5157877057440377,0.0,1.0,0.24126637554585154,0.37060799462546185,591,0,0.0,2883,0,2869,0.9951439472771418
combined_50_10,85,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,630,1,0.0015873015873015873,2990,2972,0,0.0
combined_50_10,85,claimed_provenance_only,Claimed provenance only,2964,630,2990,3594,8314,0,5954,5954,0.4978165938864629,0.10581121934833725,0.8247078464106845,0.0,0.054837084313066844,630,630,1.0,2990,0,0,0.0
combined_50_10,85,claimed_or_coverage,Claimed provenance OR coverage,5936,633,18,6569,5339,0,5954,5954,0.9969768223043333,0.10631508229761505,0.9036383011112803,0.0,0.6772757809875714,630,630,1.0,2990,2972,0,0.0
combined_50_10,85,verified_provenance_only,Verified provenance only,2964,0,2990,2964,8944,0,5954,5954,0.4978165938864629,0.0,1.0,0.0,0.3722707423580786,630,0,0.0,2990,0,0,0.0
combined_50_10,85,qgdca_verified_abstain,QG-DCA verified + abstain,2964,0,2990,2964,5969,2975,5954,5954,0.4978165938864629,0.0,1.0,0.24983204568357406,0.3472875377897212,630,0,0.0,2990,0,2972,0.9939799331103679
combined_50_10,86,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,591,0,0.0,2974,2955,0,0.0
combined_50_10,86,claimed_provenance_only,Claimed provenance only,2980,591,2974,3571,8337,0,5954,5954,0.5005038629492778,0.0992610010077259,0.8345001400168021,0.0,0.07784682566341955,591,591,1.0,2974,0,0,0.0
combined_50_10,86,claimed_or_coverage,Claimed provenance OR coverage,5935,595,19,6530,5378,0,5954,5954,0.9968088679879072,0.09993281827342963,0.9088820826952527,0.0,0.6962126301645952,591,591,1.0,2974,2955,0,0.0
combined_50_10,86,verified_provenance_only,Verified provenance only,2980,0,2974,2980,8928,0,5954,5954,0.5005038629492778,0.0,1.0,0.0,0.3756298286865972,591,0,0.0,2974,0,0,0.0
combined_50_10,86,qgdca_verified_abstain,QG-DCA verified + abstain,2980,0,2974,2980,5969,2959,5954,5954,0.5005038629492778,0.0,1.0,0.2484884111521666,0.3507809875713806,591,0,0.0,2974,0,2955,0.9936112979152656
combined_50_10,87,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,620,0,0.0,2979,2962,0,0.0
combined_50_10,87,claimed_provenance_only,Claimed provenance only,2975,620,2979,3595,8313,0,5954,5954,0.4996640913671481,0.10413167618407793,0.827538247566064,0.0,0.062185085656701375,620,620,1.0,2979,0,0,0.0
combined_50_10,87,claimed_or_coverage,Claimed provenance OR coverage,5937,624,17,6561,5347,0,5954,5954,0.9971447766207592,0.10480349344978165,0.9048925468678555,0.0,0.682020490426604,620,620,1.0,2979,2962,0,0.0
combined_50_10,87,verified_provenance_only,Verified provenance only,2975,0,2979,2975,8933,0,5954,5954,0.4996640913671481,0.0,1.0,0.0,0.37458011420893517,620,0,0.0,2979,0,0,0.0
combined_50_10,87,qgdca_verified_abstain,QG-DCA verified + abstain,2975,0,2979,2975,5967,2966,5954,5954,0.4996640913671481,0.0,1.0,0.24907625125965738,0.3496724890829694,620,0,0.0,2979,0,2962,0.9942933870426317
combined_50_10,88,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,600,0,0.0,2969,2950,0,0.0
combined_50_10,88,claimed_provenance_only,Claimed provenance only,2985,600,2969,3585,8323,0,5954,5954,0.5013436345314075,0.10077258985555929,0.8326359832635983,0.0,0.07436177359758146,600,600,1.0,2969,0,0,0.0
combined_50_10,88,claimed_or_coverage,Claimed provenance OR coverage,5935,604,19,6539,5369,0,5954,5954,0.9968088679879072,0.10144440712126301,0.9076311362593669,0.0,0.6916778636210951,600,600,1.0,2969,2950,0,0.0
