idx,cve_id,cwe_id,project,lang,score,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
3918,CVE-2016-1699,CWE-284,Chrome,C,4.3,auth_access,deserialization;memory_safety;sql_injection;ssrf_redirect;xss,0.3225806451612903,True,False,False
3919,CVE-2016-1700,,Chrome,C,5.1,resource_dos,memory_safety;ssrf_redirect,0.25806451612903225,True,False,False
3920,CVE-2016-1701,,Chrome,C,6.8,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.029411764705882353,True,True,False
3921,CVE-2016-1702,CWE-119,Chrome,C,4.3,memory_safety,path_traversal;ssrf_redirect,0.034482758620689655,True,False,False
3922,CVE-2016-1667,CWE-284,Chrome,C,6.8,auth_access,auth_access;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.18181818181818182,True,True,True
3923,CVE-2016-1668,CWE-284,Chrome,C,6.8,auth_access,command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2962962962962963,True,False,False
3924,CVE-2016-1669,CWE-119,Chrome,C,9.3,memory_safety,auth_access;memory_safety;path_traversal;ssrf_redirect,0.0,True,True,False
3925,CVE-2016-1670,CWE-362,Chrome,C,2.6,auth_access,command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss,0.5416666666666666,True,False,False
3926,CVE-2016-1671,CWE-22,Chrome,C,6.8,path_traversal,path_traversal;resource_dos;ssrf_redirect,0.043478260869565216,True,True,False
3927,CVE-2016-1652,CWE-79,Chrome,C,4.3,xss,resource_dos;sql_injection;ssrf_redirect;xxe,0.038461538461538464,True,False,False
3928,CVE-2016-1651,CWE-200,Chrome,C,5.8,auth_access,ssrf_redirect,0.02702702702702703,True,False,False
3929,CVE-2016-1654,CWE-20,Chrome,C,4.3,resource_dos,ssrf_redirect,0.08695652173913043,True,False,False
3930,CVE-2016-1655,,Chrome,C,6.8,command_injection,ssrf_redirect;xss,0.03571428571428571,True,False,False
3931,CVE-2016-1656,CWE-284,Chrome,C,5.0,auth_access,auth_access;memory_safety;path_traversal;ssrf_redirect;xxe,0.2,True,True,True
3932,CVE-2016-1657,CWE-254,Chrome,C,4.3,ssrf_redirect,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.16,True,True,True
3933,CVE-2016-1658,CWE-284,Chrome,C,4.3,auth_access,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2,True,True,True
3934,CVE-2016-1659,,Chrome,C,10.0,resource_dos,path_traversal;ssrf_redirect,0.058823529411764705,True,False,False
3935,CVE-2016-1643,CWE-361,Chrome,C,9.3,xss,memory_safety;path_traversal;ssrf_redirect;xss,0.2702702702702703,True,True,True
3936,CVE-2016-1644,,Chrome,C,9.3,xss,auth_access;command_injection;resource_dos;ssrf_redirect,0.12121212121212122,True,False,False
3937,CVE-2016-1645,CWE-119,Chrome,C,9.3,memory_safety,ssrf_redirect,0.06060606060606061,True,False,False
3938,CVE-2016-1622,CWE-264,Chrome,C,6.8,xss,command_injection;deserialization;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.2,True,True,True
3939,CVE-2016-1623,CWE-264,Chrome,C,6.8,xss,ssrf_redirect,0.12903225806451613,True,False,False
3940,CVE-2016-1624,CWE-119,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;ssrf_redirect,0.18518518518518517,True,True,True
3941,CVE-2016-1625,CWE-264,Chrome,C,4.3,other,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0,True,False,False
3942,CVE-2016-1626,CWE-119,Chrome,C,4.3,memory_safety,ssrf_redirect,0.03571428571428571,True,False,False
3943,CVE-2016-1628,CWE-119,Chrome,C,6.8,memory_safety,ssrf_redirect,0.027777777777777776,True,False,False
3944,CVE-2016-1627,CWE-264,Chrome,C,6.8,auth_access,auth_access;ssrf_redirect,0.08571428571428572,True,True,False
3945,CVE-2017-5122,CWE-119,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;ssrf_redirect,0.09523809523809523,True,True,False
3946,CVE-2017-5112,CWE-119,Chrome,C,6.8,memory_safety,command_injection;deserialization;memory_safety;path_traversal;ssrf_redirect;xss,0.05,True,True,False
3947,CVE-2017-5113,CWE-119,Chrome,C,6.8,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.047619047619047616,True,True,False
3948,CVE-2017-5116,CWE-704,Chrome,C,6.8,xss,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2857142857142857,True,True,True
3949,CVE-2017-5118,CWE-732,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2222222222222222,True,True,True
3950,CVE-2017-5120,,Chrome,C,4.3,xss,command_injection;deserialization;memory_safety;path_traversal;ssrf_redirect;xss,0.0392156862745098,True,True,False
3951,CVE-2017-5091,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect,0.045454545454545456,True,False,False
3952,CVE-2017-5092,CWE-20,Chrome,C,6.8,xss,path_traversal;ssrf_redirect,0.047619047619047616,True,False,False
3953,CVE-2017-5093,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.15384615384615385,True,True,True
3954,CVE-2017-5094,CWE-704,Chrome,C,4.3,xss,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0,True,False,False
3955,CVE-2017-5095,CWE-119,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.1111111111111111,True,True,True
3956,CVE-2017-5096,CWE-200,Chrome,C,4.3,auth_access,ssrf_redirect;xxe,0.07407407407407407,True,False,False
3957,CVE-2017-5097,CWE-20,Chrome,C,6.8,xss,deserialization;path_traversal;ssrf_redirect,0.09523809523809523,True,False,False
3958,CVE-2017-5099,CWE-20,Chrome,C,6.8,xss,path_traversal;ssrf_redirect,0.045454545454545456,True,False,False
3959,CVE-2017-5100,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect,0.0,True,False,False
3960,CVE-2017-5101,CWE-20,Chrome,C,4.3,xss,memory_safety;resource_dos;ssrf_redirect;xss,0.0,True,True,False
3961,CVE-2017-5104,CWE-20,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.23529411764705882,True,True,True
3962,CVE-2017-6991,CWE-119,Chrome,C,6.8,memory_safety,command_injection;deserialization;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.0967741935483871,True,True,False
3963,CVE-2017-5105,CWE-20,Chrome,C,4.3,other,command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.18181818181818182,True,False,False
3964,CVE-2017-5106,CWE-20,Chrome,C,4.3,other,memory_safety;ssrf_redirect,0.045454545454545456,True,False,False
3965,CVE-2017-5107,CWE-200,Chrome,C,2.6,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.04,True,True,False
3966,CVE-2017-5108,CWE-704,Chrome,C,6.8,deserialization,auth_access;command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.0,True,False,False
3967,CVE-2017-5110,CWE-20,Chrome,C,4.3,xss,command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.28,True,True,True
3968,CVE-2017-5087,CWE-416,Chrome,C,6.8,memory_safety,deserialization;memory_safety;path_traversal;ssrf_redirect,0.15384615384615385,True,True,True
3969,CVE-2017-5089,CWE-20,Chrome,C,4.3,other,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect,0.11764705882352941,True,False,False
3970,CVE-2017-5071,CWE-125,Chrome,C,6.8,memory_safety,auth_access;path_traversal;resource_dos;ssrf_redirect;xss,0.08695652173913043,True,False,False
3971,CVE-2017-5072,CWE-20,Chrome,C,4.3,ssrf_redirect,auth_access;command_injection;memory_safety;path_traversal;ssrf_redirect,0.0,True,True,False
3972,CVE-2017-5073,CWE-416,Chrome,C,6.8,memory_safety,command_injection;path_traversal;ssrf_redirect,0.08333333333333333,True,False,False
3973,CVE-2017-5074,CWE-416,Chrome,C,5.4,memory_safety,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.047619047619047616,True,True,False
3974,CVE-2017-5075,CWE-200,Chrome,C,4.3,auth_access,command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.25,True,False,False
3975,CVE-2017-5086,CWE-20,Chrome,C,4.3,other,path_traversal;ssrf_redirect,0.05,True,False,False
3976,CVE-2017-5076,CWE-20,Chrome,C,4.3,other,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0,True,False,False
3977,CVE-2017-5077,CWE-125,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.125,True,False,False
3978,CVE-2017-5078,,Chrome,C,6.8,xss,memory_safety;path_traversal;ssrf_redirect;xxe,0.02564102564102564,True,False,False
3979,CVE-2017-5079,CWE-20,Chrome,C,4.3,xss,memory_safety;ssrf_redirect;xxe,0.14285714285714285,True,False,False
3980,CVE-2017-5080,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect,0.22727272727272727,True,False,False
3981,CVE-2017-5081,CWE-20,Chrome,C,2.1,auth_access,resource_dos;ssrf_redirect,0.15,True,False,False
3982,CVE-2017-5082,CWE-200,Chrome,C,2.1,auth_access,crypto_secret;path_traversal;ssrf_redirect,0.34782608695652173,True,False,False
3983,CVE-2017-5083,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;crypto_secret;deserialization;path_traversal;ssrf_redirect;xss;xxe,0.09523809523809523,True,True,False
3984,CVE-2017-5085,CWE-79,Chrome,C,4.3,xss,ssrf_redirect,0.08695652173913043,True,False,False
3985,,,Chrome,C,,other,command_injection;crypto_secret;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.0,False,False,False
3986,CVE-2017-5057,CWE-125,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.09523809523809523,True,True,False
3987,CVE-2017-5058,CWE-416,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.05,True,False,False
3988,CVE-2017-5059,CWE-704,Chrome,C,6.8,xss,path_traversal;resource_dos;ssrf_redirect,0.09523809523809523,True,False,False
3989,CVE-2017-5060,CWE-20,Chrome,C,4.3,other,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.09090909090909091,True,False,False
3990,CVE-2017-5061,CWE-362,Chrome,C,2.6,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.19047619047619047,True,False,False
3991,CVE-2017-5062,CWE-416,Chrome,C,6.8,memory_safety,command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss,0.13636363636363635,True,False,False
3992,CVE-2017-5063,CWE-125,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.09090909090909091,True,True,False
3993,CVE-2017-5065,CWE-20,Chrome,C,4.3,xss,ssrf_redirect,0.041666666666666664,True,False,False
3994,CVE-2017-5066,CWE-20,Chrome,C,4.3,xss,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.038461538461538464,True,True,False
3995,CVE-2017-5067,CWE-20,Chrome,C,4.3,xss,resource_dos;ssrf_redirect,0.0,True,False,False
3996,CVE-2017-5069,CWE-79,Chrome,C,4.3,xss,auth_access;command_injection;ssrf_redirect,0.07407407407407407,True,False,False
3997,,,Chrome,C,,other,crypto_secret;path_traversal;resource_dos;ssrf_redirect,0.0,False,False,False
3998,CVE-2017-5068,CWE-362,Chrome,C,5.1,xss,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.05,True,False,False
3999,CVE-2017-5055,CWE-125,Chrome,C,9.3,memory_safety,auth_access;command_injection;path_traversal;ssrf_redirect;xss,0.15,True,False,False
4000,CVE-2017-5054,CWE-119,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;deserialization;path_traversal;resource_dos;ssrf_redirect;xss,0.18181818181818182,True,False,False
4001,CVE-2017-5052,CWE-119,Chrome,C,6.8,memory_safety,command_injection;crypto_secret;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.06666666666666667,True,False,False
4002,CVE-2017-5056,CWE-125,Chrome,C,6.8,memory_safety,crypto_secret;path_traversal;ssrf_redirect,0.0,True,False,False
4003,CVE-2017-5053,CWE-125,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;memory_safety;ssrf_redirect,0.038461538461538464,True,True,False
4004,CVE-2017-5030,CWE-119,Chrome,C,6.8,memory_safety,crypto_secret;memory_safety;resource_dos;ssrf_redirect;xss,0.0,True,True,False
4005,CVE-2017-5031,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.05263157894736842,True,False,False
4006,CVE-2017-5032,CWE-787,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.09090909090909091,True,True,False
4007,CVE-2017-5029,CWE-787,Chrome,C,6.8,memory_safety,command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.15151515151515152,True,True,True
4008,CVE-2017-5034,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.05263157894736842,True,False,False
4009,CVE-2017-5035,CWE-362,Chrome,C,6.8,crypto_secret,command_injection;memory_safety;resource_dos;ssrf_redirect;xss,0.0,True,False,False
4010,CVE-2017-5036,CWE-416,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.05555555555555555,True,True,False
4011,,,Chrome,C,,other,command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.0,False,False,False
4012,CVE-2017-5039,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;resource_dos;ssrf_redirect,0.05,True,False,False
4013,CVE-2017-5040,CWE-200,Chrome,C,4.3,auth_access,path_traversal;ssrf_redirect;xss,0.09090909090909091,True,False,False
4014,CVE-2017-5041,CWE-20,Chrome,C,4.3,xss,resource_dos;ssrf_redirect;xss,0.1,True,True,True
4015,CVE-2017-5033,CWE-281,Chrome,C,4.3,xss,command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.12903225806451613,True,True,True
4016,CVE-2017-5042,CWE-311,Chrome,C,3.3,ssrf_redirect,auth_access;crypto_secret;path_traversal;ssrf_redirect;xxe,0.14814814814814814,True,True,True
4017,CVE-2017-5038,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.16666666666666666,True,False,False
4018,CVE-2017-5043,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect;xxe,0.08333333333333333,True,False,False
4019,CVE-2017-5044,CWE-119,Chrome,C,6.8,memory_safety,auth_access;memory_safety;path_traversal;ssrf_redirect,0.0,True,True,False
4020,CVE-2017-5045,CWE-79,Chrome,C,4.3,xss,ssrf_redirect,0.04,True,False,False
4021,CVE-2017-5046,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.1111111111111111,True,True,True
4022,CVE-2017-5007,CWE-79,Chrome,C,4.3,xss,path_traversal;resource_dos;ssrf_redirect;xss,0.1111111111111111,True,True,True
4023,CVE-2017-5006,CWE-79,Chrome,C,4.3,xss,ssrf_redirect,0.0,True,False,False
4024,CVE-2017-5008,CWE-79,Chrome,C,4.3,xss,command_injection;crypto_secret;deserialization;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.1724137931034483,True,True,True
4025,CVE-2017-5010,CWE-79,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect,0.0,True,False,False
4026,CVE-2017-5011,CWE-200,Chrome,C,4.3,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.19230769230769232,True,True,True
4027,CVE-2017-5009,CWE-119,Chrome,C,6.8,memory_safety,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.11538461538461539,True,False,False
4028,CVE-2017-5012,CWE-119,Chrome,C,6.8,memory_safety,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.1,True,True,True
4029,CVE-2017-5028,CWE-20,Chrome,C,4.3,xss,ssrf_redirect,0.0625,True,False,False
4030,CVE-2017-5013,,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.6,True,True,True
4031,CVE-2017-5014,CWE-119,Chrome,C,6.8,memory_safety,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.15384615384615385,True,False,False
4032,CVE-2017-5015,,Chrome,C,4.3,other,auth_access;path_traversal;resource_dos;ssrf_redirect,0.17391304347826086,True,False,False
4033,CVE-2017-5019,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;resource_dos;ssrf_redirect,0.05,True,False,False
4034,CVE-2017-5016,CWE-1021,Chrome,C,4.3,xss,auth_access;command_injection;deserialization;ssrf_redirect;xss,0.10344827586206896,True,True,True
4035,CVE-2017-5017,CWE-200,Chrome,C,4.3,auth_access,command_injection;ssrf_redirect;xss,0.11538461538461539,True,False,False
4036,CVE-2017-5018,CWE-79,Chrome,C,4.3,xss,ssrf_redirect,0.037037037037037035,True,False,False
4037,CVE-2017-5020,CWE-79,Chrome,C,4.3,xss,path_traversal;resource_dos;ssrf_redirect,0.03225806451612903,True,False,False
4038,CVE-2017-5021,CWE-416,Chrome,C,4.3,memory_safety,ssrf_redirect;xxe,0.0,True,False,False
4039,CVE-2017-5022,,Chrome,C,4.3,xss,ssrf_redirect,0.08333333333333333,True,False,False
4040,CVE-2017-5023,CWE-476,Chrome,C,4.3,memory_safety,path_traversal;ssrf_redirect,0.18181818181818182,True,False,False
4041,CVE-2017-5024,CWE-119,Chrome,C,4.3,memory_safety,ssrf_redirect;xxe,0.08333333333333333,True,False,False
4042,CVE-2017-5025,CWE-119,Chrome,C,4.3,memory_safety,ssrf_redirect;xxe,0.08333333333333333,True,False,False
4043,CVE-2017-5026,CWE-1021,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.11538461538461539,True,True,True
4044,,,Chrome,C,,other,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.0,False,False,False
4045,CVE-2016-9651,CWE-94,Chrome,C,6.8,command_injection,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.09523809523809523,True,False,False
4046,CVE-2016-5208,CWE-79,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.10714285714285714,True,False,False
4047,CVE-2016-5207,CWE-79,Chrome,C,4.3,xss,path_traversal;ssrf_redirect,0.06451612903225806,True,False,False
4048,CVE-2016-5206,CWE-284,Chrome,C,6.8,auth_access,deserialization;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.125,True,False,False
4049,CVE-2016-5205,CWE-79,Chrome,C,4.3,xss,memory_safety;resource_dos;ssrf_redirect,0.041666666666666664,True,False,False
4050,CVE-2016-5204,CWE-79,Chrome,C,4.3,xss,memory_safety;path_traversal;ssrf_redirect,0.1111111111111111,True,False,False
4051,CVE-2016-5209,CWE-787,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.13043478260869565,True,True,True
4052,CVE-2016-5203,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.25,True,False,False
4053,CVE-2016-5210,CWE-787,Chrome,C,6.8,memory_safety,path_traversal;resource_dos;ssrf_redirect;xss,0.08333333333333333,True,False,False
4054,CVE-2016-5212,CWE-200,Chrome,C,4.3,auth_access,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.18181818181818182,True,False,False
4055,CVE-2016-5211,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.0,True,False,False
4056,CVE-2016-5213,CWE-416,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;ssrf_redirect,0.05,True,True,False
4057,CVE-2016-5214,CWE-19,Chrome,C,4.3,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.0,True,True,False
4058,CVE-2016-5216,CWE-416,Chrome,C,6.8,memory_safety,command_injection;deserialization;ssrf_redirect;xss,0.09523809523809523,True,False,False
4059,CVE-2016-5215,CWE-416,Chrome,C,6.8,memory_safety,resource_dos;ssrf_redirect,0.0,True,False,False
4060,CVE-2016-5217,CWE-284,Chrome,C,4.3,auth_access,command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.08,True,False,False
4061,CVE-2016-5218,CWE-20,Chrome,C,4.3,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0967741935483871,True,False,False
4062,CVE-2016-5219,CWE-416,Chrome,C,6.8,memory_safety,auth_access;command_injection;deserialization;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.05,True,True,False
4063,CVE-2016-5221,CWE-190,Chrome,C,6.8,memory_safety,auth_access;path_traversal;ssrf_redirect,0.09090909090909091,True,False,False
4064,CVE-2016-5220,CWE-200,Chrome,C,4.3,auth_access,command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect,0.08695652173913043,True,False,False
4065,CVE-2016-5222,CWE-20,Chrome,C,4.3,xss,command_injection;path_traversal;ssrf_redirect;xss,0.391304347826087,True,True,True
4066,CVE-2016-9650,CWE-19,Chrome,C,4.3,xss,auth_access;deserialization;resource_dos;ssrf_redirect,0.13636363636363635,True,False,False
4067,CVE-2016-5223,CWE-190,Chrome,C,4.3,memory_safety,ssrf_redirect,0.047619047619047616,True,False,False
4068,CVE-2016-5226,CWE-79,Chrome,C,4.3,xss,resource_dos;ssrf_redirect;xss,0.07692307692307693,True,True,False
4069,CVE-2016-5225,CWE-19,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2608695652173913,True,True,True
4070,CVE-2016-5224,CWE-189,Chrome,C,4.3,memory_safety,path_traversal;ssrf_redirect,0.07407407407407407,True,False,False
4071,CVE-2016-5199,CWE-119,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;ssrf_redirect,0.038461538461538464,True,True,False
4072,CVE-2016-5200,CWE-119,Chrome,C,6.8,memory_safety,auth_access;crypto_secret;memory_safety;ssrf_redirect,0.08333333333333333,True,True,False
4073,CVE-2016-5201,CWE-200,Chrome,C,4.3,auth_access,ssrf_redirect;xxe,0.047619047619047616,True,False,False
4074,CVE-2016-5202,,Chrome,C,,other,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.0,True,False,False
4075,CVE-2016-5198,CWE-125,Chrome,C,6.8,memory_safety,auth_access;resource_dos;ssrf_redirect,0.0,True,False,False
4076,CVE-2016-5177,CWE-416,Chrome,C,6.8,memory_safety,command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.0,True,False,False
4077,CVE-2016-1660,CWE-20,Chrome,C,6.8,resource_dos,path_traversal;ssrf_redirect,0.03333333333333333,True,False,False
4078,CVE-2016-1661,CWE-20,Chrome,C,8.3,resource_dos,auth_access;ssrf_redirect,0.0,True,False,False
4079,CVE-2016-1662,,Chrome,C,10.0,command_injection,auth_access;path_traversal;ssrf_redirect,0.0,True,False,False
4080,CVE-2016-1663,,Chrome,C,6.8,xss,command_injection;memory_safety;ssrf_redirect;xss,0.25,True,True,True
4081,CVE-2016-1664,CWE-254,Chrome,C,4.3,other,ssrf_redirect,0.23076923076923078,True,False,False
4082,CVE-2016-1665,CWE-20,Chrome,C,4.3,xss,auth_access;path_traversal;resource_dos;ssrf_redirect,0.09090909090909091,True,False,False
4083,,,Chrome,C,,other,command_injection;ssrf_redirect;xss,0.0,False,False,False
4084,CVE-2016-1666,,Chrome,C,7.5,resource_dos,auth_access;command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect,0.23529411764705882,True,True,True
4085,CVE-2018-17481,CWE-416,Chrome,C,6.8,memory_safety,deserialization;ssrf_redirect,0.1111111111111111,True,False,False
4086,CVE-2018-18335,CWE-119,Chrome,C,6.8,memory_safety,deserialization;memory_safety;resource_dos;ssrf_redirect,0.11764705882352941,True,True,True
4087,CVE-2018-18336,CWE-416,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.058823529411764705,True,True,False
4088,CVE-2018-18337,CWE-416,Chrome,C,6.8,memory_safety,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.09523809523809523,True,False,False
4089,CVE-2018-18338,CWE-119,Chrome,C,6.8,memory_safety,auth_access;path_traversal;resource_dos;ssrf_redirect,0.14285714285714285,True,False,False
4090,CVE-2018-18339,CWE-119,Chrome,C,6.8,memory_safety,ssrf_redirect,0.0,True,False,False
4091,CVE-2018-18340,CWE-119,Chrome,C,6.8,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.10526315789473684,True,True,True
4092,CVE-2018-18341,CWE-190,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.21052631578947367,True,True,True
4093,CVE-2018-18343,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect,0.09523809523809523,True,False,False
4094,CVE-2018-18344,CWE-20,Chrome,C,4.3,auth_access,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.3333333333333333,True,False,False
4095,,,Chrome,C,,other,auth_access;command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.0,False,False,False
4096,CVE-2018-18345,,Chrome,C,4.3,xss,auth_access;command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.391304347826087,True,True,True
4097,CVE-2018-18346,CWE-20,Chrome,C,4.3,xss,auth_access;deserialization;memory_safety;ssrf_redirect,0.05263157894736842,True,False,False
4098,CVE-2018-18347,CWE-20,Chrome,C,6.8,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.4583333333333333,True,True,True
4099,CVE-2018-18348,CWE-20,Chrome,C,4.3,ssrf_redirect,crypto_secret;memory_safety;ssrf_redirect,0.38095238095238093,True,True,True
4100,CVE-2018-18349,CWE-732,Chrome,C,4.3,auth_access,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.391304347826087,True,True,True
4101,CVE-2018-18350,,Chrome,C,4.3,xss,command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.25,True,True,True
4102,CVE-2018-18351,CWE-20,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.4,True,True,True
4103,CVE-2018-18352,CWE-732,Chrome,C,4.3,xss,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.16666666666666666,True,True,True
4104,CVE-2018-18353,,Chrome,C,4.3,xss,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.36,True,False,False
4105,CVE-2018-18354,CWE-20,Chrome,C,6.8,xss,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.3157894736842105,True,True,True
4106,CVE-2018-18355,CWE-20,Chrome,C,4.3,ssrf_redirect,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2,True,True,True
4107,CVE-2018-18356,CWE-190,Chrome,C,6.8,memory_safety,ssrf_redirect;xxe,0.09090909090909091,True,False,False
